vectorName,vectorAddress,postal_code,lat,lon,type
Patrick Ong Law Llc,11 Collyer Quay #14-07 The Arcade Singapore 049317,Singapore 049317,1.283529,103.852003,Legal
Xavier & Associates LLC,"17 Collyer Quay, Singapore 049317",Singapore 049317,1.283529,103.852003,Legal
AsiaLegal LLC,10 Collyer Quay #18-08 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Legal
Drew & Napier LLC,10 Collyer Quay #10-01 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Legal
Freshfields Bruckhaus Deringer Singapore Pte Ltd,10 Collyer Quay #42-01 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Legal
Holman Fenwick Willan S'pore Llp,10 Collyer Quay #18-01 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Legal
K&L Gates Llp,10 Collyer Quay #37-01 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Legal
Squire Patton Boggs S'pore Llp,10 Collyer Quay #03-01/02 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Legal
Stamford Law Corporation,10 Collyer Quay #27-01 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Legal
Ykvn Llp,10 Collyer Quay #07-10 Ocean Financial Centre Singapore 049315,Singapore 049315,1.283028,103.852016,Legal
Chia-Thomas Law Chambers Llc,1 Finlayson Green #11-01 One Finlayson Green Singapore 049246,Singapore 049246,1.282497,103.851439,Legal
K S Chia Gurdeep & Param,"1 Finlayson Green, Singapore 049246",Singapore 049246,1.282497,103.851439,Legal
Keystone Law Corpn,1 Finlayson Green #11-01 One Finlayson Green Singapore 049246,Singapore 049246,1.282497,103.851439,Legal
Kochhar & Co.,"1 Fullerton Rd, Singapore 049213",Singapore 049213,1.285655,103.853889,Legal
Allens Pte Ltd,1 George St #17-01 One George St Singapore 049145,Singapore 049145,1.28566,103.847861,Legal
Blackoak Llc,1 George St #12-01/02 One George St Singapore 049145,Singapore 049145,1.28566,103.847861,Legal
Dechert (S) Pte Ltd,1 George St #16-03 One George St Singapore 049145,Singapore 049145,1.28566,103.847861,Legal
Linklaters S'pore Pte. Ltd.,1 George St #17-01 One George St Singapore 049145,Singapore 049145,1.28566,103.847861,Legal
ChangAroth Chambers LLC,"23 Lor Telok, Singapore 049035",Singapore 049035,1.28657,103.848681,Legal
Acies Law Corpn,22 Malacca St #15-00 Royal Bros Capital Bldg Singapore 048980,Singapore 048980,1.283897,103.850827,Legal
Legal Standard LLP,"22 Malacca Street, Singapore 048980",Singapore 048980,1.283897,103.850827,Legal
Mochtar Karuwin & Komar,22 Malacca St #03-01 Royal Bros Capital Bldg Singapore 048980,Singapore 048980,1.283897,103.850827,Legal
Peter Doraisamy Llc,22 Malacca St #10-02 Royal Bros Capital Bldg Singapore 048980,Singapore 048980,1.283897,103.850827,Legal
The L.A. Law Chambers Llc,22 Malacca St #13-05 Royal Bros Bldg Singapore 048980,Singapore 048980,1.283897,103.850827,Legal
Michael Por Law Corpn,137 Market St #13-01 Bank of East Asia Bldg Singapore 048943,Singapore 048943,1.282133,103.850408,Legal
VoskampLawyers,"137 Market St, Singapore 048943",Singapore 048943,1.282133,103.850408,Legal
A Ang Seah & Hoe,63 Market St #05-01 Bank of S'pore Centre Singapore 048942,Singapore 048942,1.284318,103.850605,Legal
Aldgate Chambers Llc,63 Market St #11-02 Bank of S'pore Centre Singapore 048942,Singapore 048942,1.284318,103.850605,Legal
Chancery Law Corpn,55 Market St #08-01 Sinsov Bldg Singapore 048941,Singapore 048941,1.284513,103.850633,Legal
Gabriel Law Corpn,55 Market St #12-02 Sinsov Bldg Singapore 048941,Singapore 048941,1.284513,103.850633,Legal
Winston Low & Partners,"10 Market St, Singapore 048941",Singapore 048941,1.284513,103.850633,Legal
Pro Bono Services Office of The Law Society of Singapore,"10 Market St, Singapore 048940",Singapore 048940,1.284013,103.850272,Legal
Global Law Alliance Llc,3 Phillip St #11-01 Commerce Pt Singapore 048693,Singapore 048693,1.2847519,103.849941,Legal
GSM Law LLP,"2 Phillip St, Singapore 048693",Singapore 048693,1.2847519,103.849941,Legal
Hslegal Llp,3 Phillip St #12-04 Commerce Pt Singapore 048693,Singapore 048693,1.2847519,103.849941,Legal
Alliance LLC,1 Phillip St #03-01 Lippo Bldg Singapore 048692,Singapore 048692,1.284972,103.849975,Legal
Ryan Lawyers,"2 Phillip St, Singapore 048692",Singapore 048692,1.284972,103.849975,Legal
Jurisone Llp,3 Pickering St #02-52 Nankin Row Singapore 048660,Singapore 048660,1.284855,103.847664,Legal
Q.E.D. Law Corpn,3 Pickering St #01-67 Nankin Row Singapore 048660,Singapore 048660,1.284855,103.847664,Legal
Alliance Law Pte Ltd,"80 Raffles Place, 36 Floor, UOB Plaza 1, 048624, Singapore 048624",Singapore 048624,1.285361,103.85054,Legal
CHS Legal LLP,"23 Raffles Ave, Singapore 048624",Singapore 048624,1.285361,103.85054,Legal
Dentons Rodyk & Davidson Llp,80 Raffles Pl #33-00 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
DLA Piper Singapore Pte. Ltd.,80 Raffles Pl #48-01 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
Fortis Law Corpn,80 Raffles Pl #35-02 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
Haq & Selvam,"23 Raffles Ave, Singapore 048624",Singapore 048624,1.285361,103.85054,Legal
Jim Lim Partnership,"UOB Plaza 1, Singapore 048624",Singapore 048624,1.285361,103.85054,Legal
Kennedys Legal Solutions Pte. Ltd.,80 Raffles Pl #44-04 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
KhattarWong LLP,80 Raffles Pl #25-01 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
Loyens & Loeff Singapore Llp,80 Raffles Pl #14-06 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
Nicholas & Tan Partnership Llp,80 Raffles Pl #43-03 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
Tan Rajah & Cheah,80 Raffles Pl #58-01 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
Withers Llp (Singapore Branch),80 Raffles Pl #24-01 UOB Plaza 1 Singapore 048624,Singapore 048624,1.285361,103.85054,Legal
David Lim & Partners,Fax  50 Raffles Pl #17-01 Singapore Land Tower Singapore 048623,Singapore 048623,1.284542,103.851951,Legal
David Lim & Partners Llp,50 Raffles Pl #17-01 Singapore Land Tower Singapore 048623,Singapore 048623,1.284542,103.851951,Legal
Herbert Smith Freehills Llp,50 Raffles Pl #24-01 Singapore Land Tower Singapore 048623,Singapore 048623,1.284542,103.851951,Legal
Lee & Lee,50 Raffles Pl #06-00 Singapore Land Tower Singapore 048623,Singapore 048623,1.284542,103.851951,Legal
T S Oon & Bazul,"50 Raffles Place, #15-04, Singapore Land Tower, Singapore 048623",Singapore 048623,1.284542,103.851951,Legal
Amica Law LLC,30 Raffles Pl #14-01 Chevron Hse Singapore 048622,Singapore 048622,1.284255,103.85173,Legal
Tan Peng Chin LLC,30 Raffles Pl #11-00 Chevron Hse Singapore 048622,Singapore 048622,1.284255,103.85173,Legal
Wee Woon Hong & Associates Llc,30 Raffles Pl #19-04 Chevron Hse Singapore 048622,Singapore 048622,1.284255,103.85173,Legal
AbrahamLow LLC,24 Raffles Pl #07-02 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
A C Shone & Co,24 Raffles Pl #21-03 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Allen & Overy LLP,24 Raffles Pl #22-01 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Aquinas Law Alliance Llp,24 Raffles Pl #19-05 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Attorneys Inc.Llc,24 Raffles Pl #25-06A Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Clegal Llc,24 Raffles Pl #24-02A Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Donaldson & Burkinshaw Llp,24 Raffles Pl #15-00 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Godwin Campos Llc,24 Raffles Pl #19-07 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Haridass Ho & Partners,24 Raffles Pl #18-00 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Lam & Co,24 Raffles Pl #20-06 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Seng Sheoh & Co,24 Raffles Pl #21-03 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Tan Chin Hoe & Co,24 Raffles Pl #24-01 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Tan Hiang Teck Simon,24 Raffles Pl #25-06A Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Thomas Cooper,24 Raffles Pl #24-02 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Union Law Llp,24 Raffles Pl #17-01 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Wong Alliance Llp,24 Raffles Pl #24-03 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Yusarn Audrey,24 Raffles Pl #27-01/02 Clifford Centre Singapore 048621,Singapore 048621,1.283847,103.852123,Legal
Anderson Mori & Tomotsune(Singapore) Llp,9 Raffles Pl #17-04 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Legal
Bay Tan & Partners,9 Raffles Pl #17-00 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Legal
Berwin Leighton Paisner Llp,9 Raffles Pl #24-01 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Legal
King & Spalding (Singapore) LLP,9 Raffles Pl #31-00 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Legal
King & Spalding LLP,"9 Raffles Place Level 31 Republic Plaza, Singapore 048619",Singapore 048619,1.283242,103.850837,Legal
Lexygen,"9 Raffles Pl, Singapore 048619",Singapore 048619,1.283242,103.850837,Legal
Sandra Choy & Co.,"3 Raffles Pl, Republic Plaza, Singapore 048619",Singapore 048619,1.283242,103.850837,Legal
Straits Law Practice LLC,9 Raffles Pl #32-01/02 Republic Plaza Singapore 048619,Singapore 048619,1.283242,103.850837,Legal
Ald Llp,Fax  3 Raffles Pl #06-01 Bharat Bldg Singapore 048617,Singapore 048617,1.283426,103.851155,Legal
CTLC Law Corporation,3 Raffles Pl #06-01 Bharat Bldg Singapore 048617,Singapore 048617,1.283426,103.851155,Legal
Joann Ting Llc,3 Raffles Pl #06-01 Bharat Bldg Singapore 048617,Singapore 048617,1.283426,103.851155,Legal
MJ Lee & Associates,3 Raffles Pl #06-01 Bharat Bldg Singapore 048617,Singapore 048617,1.283426,103.851155,Legal
O'Melveny & Myers LLP,"3 Raffles Pl, Republic Plaza, Singapore 048617",Singapore 048617,1.283426,103.851155,Legal
Acies Law Corporation,"1 Raffles Pl, Singapore 048616",Singapore 048616,1.284479,103.851082,Legal
Aequitas Law Llp,1 Raffles Pl #43-01 One Raffles Pl Singapore 048616,Singapore 048616,1.284479,103.851082,Legal
Arthur Loke,"1 Raffles Place, #18-61 Tower 2, Singapore 048616",Singapore 048616,1.284479,103.851082,Legal
Kanji Group Llp,1 Raffles Pl #28-01 One Raffles Pl Singapore 048616,Singapore 048616,1.284479,103.851082,Legal
Maples and Calder (Singapore) LLP,1 Raffles Pl #32-00 One Raffles Pl Singapore 048616,Singapore 048616,1.284479,103.851082,Legal
Oc Queen Street Llc,1 Raffles Pl #04-61 One Raffles Pl Singapore 048616,Singapore 048616,1.284479,103.851082,Legal
Stephenson Harwood LLP,1 Raffles Pl #12-00 One Raffles Pl Singapore 048616,Singapore 048616,1.284479,103.851082,Legal
Virtus Law Llp,1 Raffles Pl #12-00 One Raffles Pl Singapore 048616,Singapore 048616,1.284479,103.851082,Legal
Mori Hamada & Matsumoto (S) Llp,1 Raffles Quay #23-03 One Raffles Quay Singapore 048583,Singapore 048583,1.281142,103.851928,Legal
Foo & Quek Llc,16 Raffles Quay #14-01 Hong Leong Bldg Singapore 048581,Singapore 048581,1.281304,103.850834,Legal
Angeline Suparto Law Corpn,16 Raffles Quay #20-04 Hong Leong Bldg Singapore 048581,Singapore 048581,1.281304,103.850834,Legal
James Chia & Co,16 Raffles Quay #11-03 Hong Leong Bldg Singapore 048581,Singapore 048581,1.281304,103.850834,Legal
Mori Hamada & Matsumoto (Singapore) LLP,"16 Raffles Quay, Singapore 048581",Singapore 048581,1.281304,103.850834,Legal
Ong Swee Keng Llc,16 Raffles Quay #41-01A Hong Leong Bldg Singapore 048581,Singapore 048581,1.281304,103.850834,Legal
Robinson Llc,6 Raffles Quay #20-02  Singapore 048580,Singapore 048580,1.281712,103.851423,Legal
Tan Heng Thye,6 Raffles Quay #14-06  Singapore 048580,Singapore 048580,1.281712,103.851423,Legal
Wikborg Rein Services Pte Ltd,6 Raffles Quay #10-15  Singapore 048580,Singapore 048580,1.281712,103.851423,Legal
Beh Partners,"30 Robinson Rd, Singapore 048546",Singapore 048546,1.281739,103.85048,Legal
Ho & Wee LLP,14 Robinson Rd #03-03 Far East Finance Bldg Singapore 048545,Singapore 048545,1.282183,103.850799,Legal
Ann Tan & Associates,14 Robinson Rd #09-02 Far East Finance Bldg Singapore 048545,Singapore 048545,1.282183,103.850799,Legal
LMJ Law Corporation,Singapore 048545,Singapore 048545,1.282183,103.850799,Legal
Sobhraj Tay Low Subra & Teo,14 Robinson Rd #02-01/02 Far East Finance Bldg Singapore 048545,Singapore 048545,1.282183,103.850799,Legal
Insights Law Llc,8 Robinson Rd #03-00 ASO Bldg Singapore 048544,Singapore 048544,1.282237,103.85083,Legal
Zaid Ibrahim & Co,8 Robinson Rd #03-00 ASO Bldg Singapore 048544,Singapore 048544,1.282237,103.85083,Legal
Affinity Law Llc,4 Robinson Rd #10-01 The House of Eden Singapore 048543,Singapore 048543,1.282344,103.85092,Legal
Bedell Cristin (S) Llp,4 Robinson Rd #05-01 The House of Eden Singapore 048543,Singapore 048543,1.282344,103.85092,Legal
Shook Lin & Bok LLP,1 Robinson Rd #18-00 AIA Tower Singapore 048542,Singapore 048542,1.281966,103.851059,Legal
Mallal & Namazie,18 Cross St #14-01 China Sq Central Singapore 048423,Singapore 048423,1.283384,103.846868,Legal
Vincent Lim & Associates Llc,18 Cross St #07-11 China Sq Central Singapore 048423,Singapore 048423,1.283384,103.846868,Legal
Elitaire Law Llp,20 Cross St #02-01 China Sq Central Singapore 048422,Singapore 048422,1.283745,103.847478,Legal
Legal Clinic Llc,20 Cross St #02-03 China Sq Central Singapore 048422,Singapore 048422,1.283745,103.847478,Legal
Arthur Loke & Partners,"9 Temasek Blvd, Singapore 038989",Singapore 038989,1.295556,103.859041,Legal
Chang See Hiang & Partners,"Temasek Blvd, Singapore 038989",Singapore 038989,1.295556,103.859041,Legal
Robert Wang & Woo Llp,9 Temasek Blvd #41-01 Suntec Tower Two Singapore 038989,Singapore 038989,1.295556,103.859041,Legal
Skadden Arps Slate Meagher & Flom,Fax  9 Temasek Blvd #29-01 Suntec Tower Two Singapore 038989,Singapore 038989,1.295556,103.859041,Legal
Anjali Iyer & Associates,8 Temasek Blvd #22-03 Suntec Tower Three Singapore 038988,Singapore 038988,1.295241,103.859489,Legal
Joyce A. Tan & Partners Llc,8 Temasek Blvd #15-04 Suntec Tower Three Singapore 038988,Singapore 038988,1.295241,103.859489,Legal
Patrick Wee & Partners,7 Temasek Blvd #20-03 Suntec Tower One Singapore 038987,Singapore 038987,1.295285,103.85852,Legal
Flint & Battery Llc,7 Temasek Blvd #20-06 Suntec Tower One Singapore 038987,Singapore 038987,1.295285,103.85852,Legal
M & A Law Corporation,7 Temasek Blvd #07-01 Suntec Tower One Singapore 038987,Singapore 038987,1.295285,103.85852,Legal
Phang & Co,7 Temasek Blvd #12-06 Suntec Tower One Singapore 038987,Singapore 038987,1.295285,103.85852,Legal
Phang & Co,"7 Temasek Blvd, Singapore 038987",Singapore 038987,1.295285,103.85852,Legal
Phy Law Corpn,7 Temasek Blvd #12-02C Suntec Tower One Singapore 038987,Singapore 038987,1.295285,103.85852,Legal
Chia Wong Llp,6 Temasek Blvd #38-02 Suntec Tower Four Singapore 038986,Singapore 038986,1.294611,103.859656,Legal
David Chong Law Corpn,6 Temasek Blvd #09-04 Suntec Tower Four Singapore 038986,Singapore 038986,1.294611,103.859656,Legal
Kelvin Chia Partnership,6 Temasek Blvd #29-00 Suntec Tower Four Singapore 038986,Singapore 038986,1.294611,103.859656,Legal
Allen & Gledhill LLP,1 Marina Blvd #25-00 One Marina Blvd Singapore 018989,Singapore 018989,1.282387,103.852437,Legal
Adtvance Law Llc,12 Marina Blvd #24-00 Marina Bay Financial Centre Singapore 018982,Singapore 018982,1.2804899,103.853496,Legal
Ashurst LLP,12 Marina Blvd #24-01 Marina Bay Financial Centre Singapore 018982,Singapore 018982,1.2804899,103.853496,Legal
Clasis LLC,12 Marina Blvd #30-03 Marina Bay Financial Centre Singapore 018982,Singapore 018982,1.2804899,103.853496,Legal
Clifford Chance Pte Ltd,12 Marina Blvd #25-01 Marina Bay Financial Centre Singapore 018982,Singapore 018982,1.2804899,103.853496,Legal
Milbank Tweed Hadley & McCloy,12 Marina Blvd #36-03/04 Marina Bay Financial Centre Singapore 018982,Singapore 018982,1.2804899,103.853496,Legal
Nabarro LLP,"Bay Financial Centre, Tower 3, 12 Marina 35-, 1 Marina Blvd, Singapore 018982",Singapore 018982,1.2804899,103.853496,Legal
WongPartnership LLP,12 Marina Blvd #29-01 Marina Bay Financial Centre Singapore 018982,Singapore 018982,1.2804899,103.853496,Legal
Baker & McKenzie.Wong & Leow,8 Marina Blvd #05-01 Marina Bay Financial Centre Singapore 018981,Singapore 018981,1.279637,103.854149,Legal
Wong & Leow LLC,8 Marina Blvd #05-01 Marina Bay Financial Centre Singapore 018981,Singapore 018981,1.279637,103.854149,Legal
White & Case Pte. Ltd.,8 Marina View #27-01 Asia Sq Tower 1 Singapore 018960,Singapore 018960,1.278968,103.851237,Legal
Camford Law Corpn,7 Straits View #11-01 Marina One East Tower Singapore 018936,Singapore 018936,1.2781917,103.8527112,Legal
Holborn Law Llc,7 Straits View #19-01 Marina One East Tower Singapore 018936,Singapore 018936,1.2781917,103.8527112,Legal
Olswang Asia Llp,7 Straits View #19-01 Marina One East Tower Singapore 018936,Singapore 018936,1.2781917,103.8527112,Legal
Pwc Legal International Pte. Ltd.,7 Straits View  Marina One East Tower Singapore 018936,Singapore 018936,1.2781917,103.8527112,Legal
Lim Han Wong Partnership,"No. 1, Colombo Court, #07-25, 017942, Singapore 017942",Singapore 017942,1.352083,103.819836,Legal
Arvind Law LLC,"3 Tanjong Pagar Plaza, Singapore 081003",Singapore 081003,1.275568,103.84247,Legal
Bensyl Consultancy Services Pte Ltd,17 Up Circular Rd #03-00 Juta Bldg Singapore 058415,Singapore 058415,1.28881,103.847986,Consultancy
Lo Hock Ling Consulting Pte Ltd,101A Up Cross St #11-16 People's Pk Centre Singapore 058358,Singapore 058358,1.285429,103.84363,Consultancy
AAA Assurance PAC,180B Bencoolen St #12-05 The Bencoolen Singapore 189648,Singapore 189648,1.301841,103.8529,Consultancy
Deloitte Consulting Pte Ltd,6 Shenton Way #33-00 OUE Downtown Tower 2 Singapore 068809,Singapore 068809,1.276805,103.848363,Consultancy
ACS Management Consultants Pte Ltd,781A North Bridge Rd   Singapore 198749,Singapore 198749,1.303608,103.859822,Consultancy
6M Management Consultants Pte Ltd,Blk 607 Elias Rd #16-190  Singapore 510607,Singapore 510607,1.376379,103.9424669,Consultancy
A T Kearney Pte Ltd,1 Temasek Ave #32-01 Millenia Tower Singapore 039192,Singapore 039192,1.292612,103.86031,Consultancy
Aaron Consultants,138 Cecil St #05-03 Cecil Ct Singapore 069538,Singapore 069538,1.280756,103.848778,Consultancy
